id,agent,gaze,valence,rt,correct
660,human,open,negative,618.5999999999767,1
660,robot,closed,positive,543.7800000000279,1
660,robot,open,positive,989.2800000000279,0
660,human,closed,positive,548.6199999999953,1
660,human,closed,negative,666.1199999999953,1
660,human,open,positive,416.95999999996275,0
660,robot,open,positive,557.7600000000093,0
660,robot,closed,negative,691.2800000000279,1
660,robot,open,negative,503.5200000000186,1
660,robot,closed,positive,498.95999999996275,1
660,human,closed,negative,635.4599999999627,1
660,human,closed,negative,949.6600000000326,1
660,robot,open,positive,434.28000000002794,1
660,human,open,positive,465.4000000000233,1
660,robot,open,negative,572.2199999999721,1
660,human,closed,negative,750.4000000000233,1
660,human,closed,positive,619.3199999999488,1
660,robot,closed,negative,1014.1799999999348,1
660,human,closed,negative,509.1599999999162,1
660,human,open,negative,488.6799999999348,1
660,robot,closed,negative,516.1399999998976,0
660,robot,open,positive,541.9599999999627,1
660,human,closed,positive,613.1399999998976,1
660,human,closed,positive,555,1
660,human,closed,negative,576.8400000000838,1
660,human,open,negative,584.0200000000186,1
660,robot,closed,negative,714.1799999999348,1
660,human,open,positive,791.1000000000931,1
660,robot,open,positive,688.6799999999348,0
660,human,closed,positive,548.8799999998882,1
660,human,open,positive,446.4399999999441,1
660,robot,open,positive,398.86000000010245,1
660,human,open,positive,385.3200000000652,1
660,robot,closed,positive,402.80000000004657,1
660,human,open,negative,436.21999999997206,0
660,robot,open,negative,622.6599999999162,1
660,robot,closed,negative,579.5400000000373,1
660,robot,open,negative,460.7600000000093,1
660,robot,closed,positive,488.5200000000186,1
660,robot,open,positive,501.0200000000186,1
660,human,open,positive,604.8400000000838,1
660,robot,open,negative,686.6999999999534,1
660,robot,closed,positive,545.9199999999255,1
660,human,closed,positive,585.3999999999069,1
660,robot,open,negative,652.9399999999441,1
660,robot,open,positive,514.4799999999814,1
660,robot,closed,negative,415.3200000000652,1
660,robot,closed,positive,369.0800000000745,1
660,human,closed,negative,419.8400000000838,0
660,robot,open,negative,529.6399999998976,0
660,human,closed,positive,616.8000000000466,1
660,human,closed,negative,589.6399999998976,1
660,robot,open,positive,861.8200000000652,1
660,human,closed,positive,630.8000000000466,1
660,robot,closed,negative,540.0200000000186,1
660,human,open,negative,610.4799999999814,1
660,robot,closed,negative,569,1
660,human,open,positive,513.8799999998882,1
660,human,open,negative,508.6799999999348,1
660,robot,closed,positive,551.1799999999348,1
660,human,open,positive,480.63999999989755,1
660,human,open,negative,633.8200000000652,1
660,human,closed,positive,824,0
660,robot,closed,negative,877.9199999999255,1
660,human,closed,negative,600.2600000000093,1
660,human,open,negative,464.7600000000093,1
660,robot,open,negative,540.5400000000373,1
660,robot,open,negative,502.71999999997206,1
660,robot,closed,negative,600.5,1
660,robot,closed,negative,527.0200000000186,1
660,human,closed,positive,599.1399999998976,1
660,human,open,positive,650.6799999999348,1
660,human,closed,negative,590.2399999999907,1
660,human,closed,negative,502.37999999988824,1
660,robot,open,positive,591.8799999998882,0
660,robot,closed,negative,440.4199999999255,1
660,robot,closed,positive,595.8799999998882,1
660,human,closed,positive,522.3999999999069,1
660,human,open,positive,515.5800000000745,0
660,robot,open,negative,573.3600000001024,1
660,human,closed,positive,579.5600000000559,1
660,human,closed,positive,475.7600000000093,1
660,robot,open,positive,629.5400000000373,1
660,robot,open,positive,476.7600000000093,1
660,robot,closed,negative,535.8799999998882,0
660,robot,open,negative,700.3999999999069,1
660,robot,open,positive,463.9399999999441,1
660,robot,closed,positive,571.7600000000093,1
660,robot,closed,positive,625.6200000001118,0
660,human,closed,negative,549.7800000000279,1
660,human,open,negative,808.2800000000279,1
660,robot,closed,positive,534.8999999999069,1
660,robot,open,negative,591.0400000000373,1
660,robot,closed,positive,626.5400000000373,1
660,robot,open,negative,599.7800000000279,1
660,robot,closed,positive,510.28000000002794,1
660,robot,closed,negative,521.1200000001118,1
660,robot,closed,negative,499.9399999999441,1
660,robot,open,negative,417.4199999999255,1
660,human,open,negative,543.1999999999534,1
660,human,closed,negative,488.69999999995343,1
660,robot,open,positive,609.2199999999721,1
660,human,open,negative,551.0400000000373,1
660,human,open,negative,511.54000000003725,1
660,robot,open,positive,475.37999999988824,1
660,human,open,positive,487.5200000000186,1
660,human,closed,positive,593,1
660,human,closed,positive,627.5400000000373,1
660,robot,closed,negative,584.7199999999721,1
660,human,open,positive,746.8799999998882,1
660,robot,open,positive,414.4799999999814,1
660,human,closed,positive,447.2399999999907,0
660,robot,open,positive,428.7399999999907,1
660,human,open,positive,506.8400000000838,1
660,human,open,positive,549.6599999999162,1
660,robot,open,negative,526.1999999999534,1
660,human,open,negative,488.36000000010245,1
660,human,open,negative,780.8600000001024,1
660,human,closed,positive,493.0800000000745,1
660,human,open,positive,458.2399999999907,1
660,human,closed,negative,643.6799999999348,1
660,human,closed,positive,819.8999999999069,1
660,robot,open,negative,514.8200000000652,1
660,human,closed,negative,571.6599999999162,1
660,human,open,negative,531.4799999999814,1
660,robot,closed,negative,446.63999999989755,1
660,human,closed,negative,477.12000000011176,1
660,robot,open,negative,536.2800000000279,1
660,human,closed,negative,545.4399999999441,1
660,human,open,negative,429.5800000000745,1
660,human,closed,negative,538.6999999999534,1
660,robot,closed,negative,390.21999999997206,1
660,robot,closed,positive,501.6799999999348,0
660,robot,open,positive,511.5,1
660,human,open,positive,459.3200000000652,1
660,robot,closed,positive,582.1200000001118,1
660,human,open,positive,432.28000000002794,1
660,robot,closed,positive,556.4199999999255,1
660,human,open,negative,595.2600000000093,1
660,robot,open,negative,521.7800000000279,1
650,human,closed,positive,478.71999999997206,1
650,human,closed,positive,442.79999999998836,1
650,human,open,negative,693.320000000007,1
650,robot,open,positive,607.820000000007,1
650,human,open,positive,582.7999999999884,1
650,robot,open,positive,579.8400000000256,1
650,robot,closed,negative,565.0599999999977,1
650,robot,closed,positive,524.859999999986,1
650,robot,closed,negative,678.039999999979,1
650,robot,open,negative,865.2000000000116,1
650,robot,open,negative,694.1199999999953,1
650,human,open,positive,677.5200000000186,1
650,human,open,negative,851.0999999999767,1
650,robot,open,negative,666.1199999999953,1
650,human,open,negative,648.960000000021,1
650,human,open,positive,619.4400000000023,1
650,robot,closed,positive,670.5599999999977,1
650,human,closed,negative,614.7399999999907,1
650,human,open,positive,477.5800000000163,0
650,robot,open,negative,686.7600000000093,1
650,robot,open,positive,1033.5999999999767,1
650,human,closed,negative,534.7399999999907,1
650,human,closed,positive,434.20000000001164,1
650,human,closed,negative,1002.7199999999721,1
650,robot,closed,negative,799.5599999999977,1
650,human,closed,negative,1232.0999999999767,1
650,robot,closed,positive,889.2399999999907,1
650,human,open,negative,650.640000000014,1
650,human,closed,negative,805.140000000014,1
650,robot,closed,negative,707.9400000000023,1
650,human,open,negative,743.7600000000093,1
650,robot,open,positive,607.3800000000047,1
650,human,open,positive,1163.1599999999744,0
650,human,closed,positive,729.8800000000047,1
650,human,closed,positive,814.1599999999744,1
650,robot,open,positive,642.859999999986,1
650,robot,open,negative,1274.359999999986,1
650,human,closed,positive,1287.4799999999814,1
650,robot,open,negative,521.9199999999837,0
650,human,closed,negative,761.9199999999837,1
650,robot,open,positive,879.2399999999907,1
650,human,open,positive,698.5800000000163,1
650,robot,closed,positive,566.539999999979,1
650,robot,open,positive,496.71999999997206,1
650,human,closed,positive,637.2399999999907,1
650,robot,open,positive,498.4199999999837,1
650,robot,closed,negative,719.8800000000047,1
650,robot,closed,positive,736.0599999999977,1
650,robot,closed,positive,598.5999999999767,1
650,robot,closed,positive,851.2199999999721,1
650,human,open,positive,553.539999999979,1
650,robot,open,negative,967.4400000000023,1
650,human,open,negative,759.2199999999721,1
650,human,open,negative,601.039999999979,1
650,robot,closed,positive,533.9199999999837,1
650,robot,closed,negative,821.5999999999767,1
650,human,closed,negative,897.7600000000093,1
650,robot,open,positive,555.4199999999837,1
650,human,closed,positive,679.0999999999767,1
650,robot,closed,negative,619.2800000000279,1
650,human,open,positive,1083.5999999999767,1
650,human,closed,negative,1060.5800000000163,1
650,human,open,negative,830.359999999986,1
650,robot,open,negative,884.5,1
650,robot,closed,negative,668.7000000000116,1
650,robot,closed,negative,825.859999999986,1
650,robot,closed,positive,736.0200000000186,1
650,robot,open,negative,794.5,1
650,human,closed,positive,745,1
650,human,open,positive,593.5,1
650,human,closed,negative,841.9199999999837,1
650,human,open,negative,1277.4000000000233,1
650,human,closed,positive,516.5799999999581,1
650,human,open,positive,475.4399999999441,1
650,robot,open,negative,598.8000000000466,1
650,robot,open,negative,451.1800000000512,0
650,robot,closed,positive,660.9399999999441,1
650,robot,closed,positive,1273.9000000000233,1
650,robot,closed,negative,1013.0200000000186,0
650,robot,closed,negative,1213.0999999999767,1
650,robot,closed,negative,660.9200000000419,1
650,human,open,negative,528.5999999999767,0
650,human,closed,positive,1361.5200000000186,1
650,human,closed,positive,955.5600000000559,1
650,robot,open,positive,805.0200000000186,1
650,human,open,positive,859.3399999999674,1
650,robot,closed,negative,626.0799999999581,1
650,human,closed,negative,1090.1600000000326,1
650,robot,open,positive,1316.5999999999767,1
650,human,closed,negative,1252.420000000042,1
650,robot,closed,positive,540.2600000000093,1
650,robot,closed,negative,978.7800000000279,1
650,human,closed,positive,1154.8399999999674,1
650,human,open,negative,692.4399999999441,1
650,robot,open,positive,1509.140000000014,1
650,robot,open,negative,950.9599999999627,1
650,human,open,positive,554.3800000000047,1
650,robot,closed,positive,642.4000000000233,1
650,human,open,positive,612.7600000000093,1
650,human,open,positive,570.5999999999767,1
650,robot,closed,positive,630.7600000000093,1
650,human,closed,negative,690.9399999999441,1
650,robot,open,positive,825.9599999999627,1
650,robot,closed,positive,742.5,1
650,human,open,negative,1560.6600000000326,0
650,robot,open,negative,745.8000000000466,0
650,human,closed,negative,990.2800000000279,1
650,robot,closed,negative,662.7399999999907,1
650,human,open,negative,451.5799999999581,1
650,human,open,negative,768.5400000000373,1
650,robot,open,positive,694.2199999999721,1
650,robot,closed,negative,1054.7399999999907,1
650,robot,open,negative,620.5,0
650,human,closed,negative,1083.640000000014,1
650,human,open,positive,557.8199999999488,1
650,robot,closed,positive,897.6600000000326,1
650,human,closed,positive,508.64000000001397,1
650,human,open,positive,493.95999999996275,1
650,robot,closed,positive,613.359999999986,1
650,robot,open,negative,693.3399999999674,1
650,human,closed,negative,823.859999999986,1
650,human,closed,positive,998.9200000000419,1
650,robot,open,positive,798.3800000000047,1
650,robot,open,negative,725.859999999986,1
650,human,open,negative,875.0600000000559,0
650,robot,open,negative,722.3199999999488,0
650,human,closed,negative,634.359999999986,1
650,robot,open,positive,547.9200000000419,1
650,human,closed,negative,987.4000000000233,1
650,robot,open,positive,935.4399999999441,1
650,human,open,negative,658.9599999999627,1
650,human,open,negative,888.6600000000326,1
650,robot,open,positive,678.2800000000279,1
650,human,open,positive,500.4399999999441,1
650,robot,closed,negative,597.3000000000466,0
650,human,closed,positive,1185.8199999999488,1
650,human,open,negative,796.2199999999721,1
650,robot,closed,negative,554.6800000000512,1
650,robot,open,negative,916.5600000000559,1
650,human,closed,positive,994.640000000014,1
650,human,closed,negative,1186.920000000042,1
650,robot,closed,positive,781.3800000000047,1
650,human,open,positive,1481.4000000000233,1
650,human,closed,positive,656.2399999999907,1
650,human,open,negative,693.359999999986,1
650,robot,open,negative,610.859999999986,1
650,robot,closed,negative,629.640000000014,1
650,human,open,positive,573.8199999999488,1
650,robot,closed,positive,475.9799999999814,1
650,robot,open,positive,581.1600000000326,1
650,human,closed,positive,512.3199999999488,1
650,robot,closed,positive,555.9200000000419,1
650,human,closed,positive,547.9799999999814,1
650,robot,open,negative,647.5999999999767,1
650,robot,closed,positive,596.0999999999767,1
650,human,closed,negative,734.2399999999907,1
650,robot,open,negative,591.640000000014,1
650,human,closed,positive,831.1999999999534,1
650,robot,open,negative,556.359999999986,1
650,robot,open,positive,739.1600000000326,1
650,human,closed,positive,639.7600000000093,1
650,human,closed,negative,781.1600000000326,1
650,human,closed,positive,556.0999999999767,1
650,robot,closed,negative,614.1999999999534,1
650,human,open,negative,703.0200000000186,1
650,robot,open,positive,609.7600000000093,1
650,robot,closed,positive,444.61999999999534,1
650,robot,closed,negative,659.140000000014,1
650,human,open,positive,519.9399999999441,1
650,human,open,positive,774.1199999999953,1
650,robot,closed,negative,919.2800000000279,1
650,robot,open,positive,459.61999999999534,1
650,human,open,positive,537.3399999999674,1
650,robot,open,positive,514.7399999999907,1
650,human,closed,negative,721.5799999999581,1
650,robot,open,negative,620.9000000000233,1
650,human,open,positive,544.9599999999627,1
650,human,open,positive,653.3800000000047,1
650,robot,open,negative,614.2199999999721,1
650,human,open,negative,535.0600000000559,0
650,human,closed,positive,520.5600000000559,0
650,robot,open,positive,559.7399999999907,1
650,robot,closed,negative,721.5600000000559,1
650,human,open,negative,877.7600000000093,1
650,robot,open,negative,671.9200000000419,0
650,robot,open,positive,620.1600000000326,1
650,robot,closed,negative,704.1800000000512,1
650,robot,closed,negative,849.0400000000373,1
650,robot,closed,positive,615.5200000000186,1
650,human,closed,positive,575.3199999999488,1
650,human,closed,negative,552.5200000000186,1
650,human,open,positive,751.359999999986,1
650,human,open,negative,601.8399999999674,1
650,human,closed,negative,1092.6199999999953,1
650,robot,closed,negative,542.0799999999581,1
650,robot,closed,positive,597.6199999999953,1
650,human,open,negative,613.0999999999767,1
650,human,closed,positive,467.78000000002794,1
650,human,open,negative,779.859999999986,1
650,robot,closed,negative,1280.9199999999255,1
650,robot,open,negative,1439.0400000000373,0
650,robot,open,negative,777.6999999999534,1
650,human,closed,negative,1024.6399999998976,1
650,human,open,negative,602.7800000000279,1
650,robot,open,positive,730.8999999999069,1
650,human,closed,negative,592.7800000000279,1
650,human,closed,positive,515.3000000000466,1
650,robot,open,positive,500.13999999989755,1
650,robot,closed,positive,487.7600000000093,1
650,robot,closed,positive,561.1000000000931,1
650,human,closed,negative,966.0600000000559,0
650,robot,closed,positive,901.8600000001024,1
650,human,open,positive,568.6200000001118,1
650,human,closed,negative,405.63999999989755,0
650,human,open,negative,986.8000000000466,1
650,human,open,positive,651.8600000001024,1
650,human,open,positive,554.5,1
650,human,open,negative,652,1
650,human,open,negative,612.1799999999348,1
650,robot,closed,negative,641.0200000000186,1
650,human,closed,negative,445.5200000000186,0
650,human,open,positive,494.0200000000186,1
650,robot,open,positive,484.54000000003725,1
650,human,closed,negative,776.8999999999069,1
650,robot,open,positive,540.6999999999534,1
650,robot,open,negative,592.3799999998882,1
650,human,open,negative,768.8000000000466,1
650,human,closed,positive,536.1000000000931,1
650,robot,closed,positive,1369.6599999999162,1
650,human,closed,negative,572.5800000000745,1
650,robot,closed,positive,505.7600000000093,1
650,robot,closed,positive,666.6200000001118,1
650,robot,open,negative,626.5600000000559,1
650,robot,open,positive,422.6599999999162,1
650,human,open,negative,394.8400000000838,0
650,robot,open,negative,1253.2600000000093,1
650,robot,open,negative,622.0800000000745,1
650,human,closed,positive,623.2399999999907,1
650,human,closed,positive,746.4199999999255,1
650,human,open,positive,518.9199999999255,1
650,robot,closed,negative,1021.0600000000559,1
650,human,closed,positive,466.21999999997206,1
650,robot,closed,positive,738.0400000000373,1
650,human,closed,positive,444.5200000000186,1
650,human,open,positive,522.0400000000373,1
650,robot,closed,negative,547.3000000000466,0
650,robot,closed,negative,659.2800000000279,1
650,robot,open,positive,936.5400000000373,1
650,robot,closed,positive,625.1999999999534,1
650,robot,open,positive,540.1999999999534,1
650,human,closed,positive,640.6999999999534,1
650,robot,closed,positive,485.3400000000838,1
650,robot,open,positive,464.6599999999162,1
650,human,open,positive,631.5200000000186,1
650,human,open,negative,627.5,1
650,robot,closed,positive,640.9399999999441,1
650,human,open,positive,494.4399999999441,1
650,robot,open,negative,780.8200000000652,1
650,robot,open,negative,659.9799999999814,0
650,human,closed,positive,555.8200000000652,1
650,human,closed,negative,652.6599999999162,1
650,robot,closed,negative,621.5600000000559,1
650,robot,open,positive,516.3400000000838,1
650,human,closed,negative,527.5600000000559,1
650,robot,closed,negative,955.6599999999162,1
650,robot,closed,negative,745.5600000000559,1
650,robot,closed,negative,546.6000000000931,1
650,human,open,negative,576.6999999999534,1
650,human,open,positive,601.6399999998976,1
650,robot,open,negative,556.5,1
650,robot,closed,positive,575.3000000000466,1
650,human,closed,negative,520.4799999999814,1
650,robot,closed,positive,550.6399999998976,1
650,robot,open,negative,551.2199999999721,1
650,human,open,negative,617.9599999999627,1
650,human,open,negative,829.1200000001118,1
650,robot,open,positive,558.2800000000279,0
650,robot,open,negative,575.1200000001118,0
650,human,closed,negative,935.2800000000279,1
650,human,open,positive,567.1799999999348,1
650,human,closed,positive,624.8000000000466,1
650,human,closed,positive,519.7399999999907,1
650,human,open,positive,466.9399999999441,1
650,human,closed,negative,625.7800000000279,1
650,robot,closed,negative,590.9599999999627,1
650,human,closed,negative,567.4599999999627,1
650,human,open,negative,616.4799999999814,1
650,robot,open,positive,770.0600000000559,1
637,human,closed,positive,1095.4599999999627,1
637,human,open,negative,710.4399999999441,1
637,human,open,positive,943.6199999999953,1
637,human,open,positive,770.5400000000373,1
637,robot,closed,positive,624.0999999999767,1
637,robot,open,negative,611.5200000000186,1
637,robot,open,positive,584.6600000000326,1
637,human,closed,negative,606.0600000000559,1
637,robot,closed,negative,626.1600000000326,1
637,human,closed,positive,629.640000000014,1
637,human,open,positive,711.0799999999581,1
637,human,open,positive,677.2399999999907,1
637,robot,closed,positive,911.7399999999907,1
637,human,open,positive,694,1
637,human,closed,positive,568.7600000000093,1
637,robot,open,negative,559.9000000000233,1
637,human,open,negative,864.0200000000186,1
637,human,closed,negative,978.1999999999534,1
637,robot,open,negative,912.8399999999674,1
637,robot,closed,negative,820.0799999999581,1
637,human,closed,positive,515.3199999999488,1
637,robot,closed,positive,869.359999999986,1
637,human,closed,negative,700.9399999999441,1
637,robot,closed,negative,684.7399999999907,1
637,robot,closed,negative,1231.219999999972,1
637,robot,open,negative,649.9399999999441,1
637,human,closed,positive,667.7399999999907,1
637,robot,open,negative,700.8399999999674,1
637,human,open,positive,855.7600000000093,1
637,human,closed,negative,609.9599999999627,1
637,human,closed,negative,880.0200000000186,1
637,human,closed,positive,648.6199999999953,1
637,robot,open,negative,1071.780000000028,0
637,human,open,positive,658.0600000000559,1
637,human,open,negative,706.1800000000512,1
637,robot,open,negative,1625.3399999999674,1
637,human,open,negative,754.9000000000233,1
637,robot,open,positive,906.0799999999581,1
637,robot,open,positive,626.359999999986,1
637,robot,open,positive,660.7800000000279,1
637,robot,closed,positive,616.5999999999767,1
637,human,open,negative,666.6999999999534,1
637,human,open,negative,698.8000000000466,1
637,human,closed,negative,697.5600000000559,1
637,human,open,negative,696.4599999999627,1
637,human,closed,positive,602.2399999999907,1
637,robot,open,negative,904.0200000000186,1
637,robot,closed,negative,890.3000000000466,1
637,human,open,negative,939.2199999999721,1
637,human,closed,positive,923.7600000000093,1
637,robot,closed,negative,845.3800000000047,1
637,robot,open,positive,616.2399999999907,1
637,robot,closed,negative,621.3399999999674,1
637,human,open,positive,828.5,1
637,human,open,negative,1553.0200000000186,1
637,robot,closed,positive,670.5999999999767,1
637,robot,open,positive,780.7800000000279,1
637,robot,open,positive,619.2600000000093,1
637,robot,closed,positive,528.7600000000093,1
637,robot,closed,positive,741.1199999999953,1
637,robot,closed,negative,628.5799999999581,1
637,robot,closed,positive,600.0600000000559,1
637,human,closed,negative,1245.8399999999674,1
637,robot,closed,negative,804.9200000000419,1
637,robot,open,negative,656.7800000000279,1
637,human,closed,positive,673.9200000000419,1
637,human,closed,negative,580.3800000000047,1
637,human,open,positive,945.8000000000466,1
637,robot,open,positive,663.7399999999907,1
637,human,closed,negative,1695.8800000000047,1
637,robot,closed,positive,2414.1600000000326,1
637,robot,open,negative,718.6199999999953,1
637,human,closed,negative,809.8199999999488,1
637,human,closed,positive,629.9799999999814,1
637,human,closed,negative,617.4799999999814,1
637,robot,closed,negative,698.8800000000047,0
637,robot,open,positive,666.6800000000512,1
637,human,open,negative,776.8399999999674,0
637,human,closed,positive,615.3800000000047,1
637,robot,open,positive,572.4799999999814,1
637,human,open,positive,515.8800000000047,1
637,robot,closed,positive,681.3199999999488,1
637,human,closed,negative,634.8000000000466,1
637,robot,open,positive,638.3000000000466,1
637,robot,closed,negative,797.6999999999534,1
637,human,open,positive,977.5800000000745,1
637,human,closed,negative,678.1799999999348,1
637,human,open,positive,631.6399999998976,1
637,human,open,positive,619.1200000001118,1
637,robot,open,negative,590.5600000000559,1
637,human,closed,positive,565.3400000000838,1
637,robot,open,positive,1197.4399999999441,1
637,human,open,negative,743.4799999999814,1
637,robot,open,negative,802.3600000001024,1
637,robot,open,negative,857.2199999999721,1
637,robot,closed,positive,549.4599999999627,1
637,robot,closed,positive,620.1799999999348,1
637,robot,closed,negative,905.2800000000279,1
637,human,open,negative,720.1799999999348,1
637,human,closed,positive,624.3600000001024,1
637,human,closed,negative,627.7800000000279,1
637,robot,closed,positive,975.2399999999907,1
637,human,open,positive,627.8799999998882,1
637,robot,open,negative,819.3999999999069,1
637,human,open,positive,576.5800000000745,1
637,human,open,negative,786.6200000001118,1
637,robot,closed,negative,702.1399999998976,1
637,human,open,negative,576.9599999999627,1
637,robot,closed,positive,583.4399999999441,1
637,human,open,negative,588.8400000000838,1
637,human,closed,positive,531.5800000000745,1
637,robot,closed,negative,620,1
637,robot,closed,positive,1669.4599999999627,1
637,human,closed,positive,609.1000000000931,1
637,human,closed,positive,644.1599999999162,1
637,robot,closed,positive,693.0600000000559,1
637,robot,closed,positive,582.7600000000093,1
637,robot,closed,negative,619.5400000000373,1
637,robot,open,positive,591,1
637,human,open,negative,612.7800000000279,1
637,robot,open,positive,678.8999999999069,1
637,human,open,positive,538.3999999999069,1
637,robot,open,negative,547.1200000001118,1
637,robot,open,positive,758.9399999999441,1
637,human,closed,positive,926.7199999999721,1
637,robot,open,positive,832.3000000000466,1
637,robot,closed,negative,963.8999999999069,1
637,robot,closed,negative,712.1200000001118,1
637,robot,closed,negative,710.2800000000279,1
637,human,closed,negative,598.5200000000186,1
637,human,open,negative,557.2399999999907,1
637,robot,open,positive,611.3000000000466,1
637,human,closed,negative,1022.4199999999255,1
637,robot,open,negative,845.7600000000093,1
637,human,open,positive,584.6000000000931,1
637,robot,open,negative,794.0600000000559,1
637,robot,closed,positive,677.9199999999255,1
637,human,open,negative,803.3999999999069,1
637,robot,open,negative,1357.5800000000745,1
637,human,closed,positive,784.6999999999534,1
637,human,closed,negative,1075.219999999972,1
637,human,open,positive,847.8799999998882,1
637,human,closed,negative,727.0800000000745,1
637,robot,open,negative,1744.5800000000745,1
637,human,open,positive,615.8400000000838,1
637,robot,open,positive,838.3400000000838,1
637,human,closed,negative,671.1799999999348,1
637,human,open,positive,765.6599999999162,1
637,human,open,positive,712.1799999999348,1
637,robot,open,positive,601.3600000001024,1
637,robot,open,negative,731.1399999998976,1
637,human,closed,positive,587.6399999998976,1
637,robot,open,positive,593.3999999999069,1
637,human,closed,negative,739.8400000000838,1
637,human,closed,positive,720.6799999999348,1
637,robot,closed,positive,577.8600000001024,1
637,robot,closed,positive,537.2600000000093,1
637,human,closed,negative,812.6599999999162,1
637,robot,closed,negative,881.8799999998882,1
637,human,open,positive,869.4599999999627,1
637,human,closed,positive,577.6599999999162,1
637,human,closed,positive,537.1000000000931,1
637,robot,open,negative,1232.8400000000838,1
637,human,open,positive,698.6000000000931,1
637,human,open,positive,1307.3999999999069,1
637,human,open,negative,626.8400000000838,1
637,robot,open,negative,646.3200000000652,1
637,robot,closed,positive,836.0800000000745,1
637,robot,closed,negative,826.6799999999348,1
637,robot,closed,positive,770.1599999999162,1
637,human,closed,positive,562.3600000001024,1
637,human,open,positive,522.4399999999441,1
637,robot,closed,positive,922.8799999998882,1
637,human,closed,positive,611.1200000001118,1
637,robot,closed,negative,741.2199999999721,1
637,robot,closed,positive,502.0200000000186,1
637,human,open,negative,622.1200000001118,0
637,human,open,negative,625.6000000000931,1
637,robot,closed,positive,894.0600000000559,1
637,human,closed,positive,833.9399999999441,1
637,human,closed,negative,731.4799999999814,1
637,robot,open,positive,572.0200000000186,1
637,human,closed,positive,767.1000000000931,1
637,robot,open,positive,589.3400000000838,1
637,human,open,negative,611.6999999999534,1
637,robot,open,negative,928.8400000000838,1
637,robot,closed,negative,866.3999999999069,1
637,human,closed,negative,542.6399999998976,1
637,robot,closed,negative,880.0800000000745,1
637,robot,closed,positive,617.6200000001118,1
637,human,open,positive,621.0800000000745,1
637,human,open,negative,578.1999999999534,1
637,human,open,negative,1006.6200000001118,1
637,human,closed,negative,516.9199999999255,1
637,robot,open,negative,604.3400000000838,1
637,robot,closed,negative,640.4199999999255,1
637,robot,open,negative,611.2600000000093,1
637,robot,closed,positive,647,1
637,human,open,negative,649.8000000000466,1
637,human,closed,negative,651.6000000000931,1
637,robot,open,negative,544.3799999998882,1
637,human,closed,negative,631.1200000001118,1
637,robot,open,positive,712.6399999998976,1
637,robot,closed,negative,710.7399999999907,1
637,human,closed,negative,645.8999999999069,1
637,robot,open,negative,569.6999999999534,1
637,human,closed,positive,577.7600000000093,1
637,robot,closed,negative,787.2800000000279,0
637,human,open,positive,701.1399999998976,1
637,human,open,negative,543.2800000000279,1
637,robot,closed,negative,536.0800000000745,1
637,human,open,negative,529.4399999999441,1
637,robot,open,positive,929.8400000000838,1
637,robot,open,positive,633.4199999999255,1
637,robot,open,positive,589.8799999998882,1
637,human,open,positive,625.9599999999627,1
637,human,closed,negative,582.3999999999069,1
637,robot,closed,positive,557.8400000000838,1
637,human,open,positive,673.9599999999627,1
637,robot,open,positive,674.5,1
637,human,open,negative,533.8799999998882,1
637,robot,closed,positive,731.3600000001024,1
637,human,open,negative,555.8000000000466,1
637,robot,open,negative,626.6000000000931,1
637,robot,closed,negative,536.0200000000186,1
637,human,open,negative,528.7600000000093,1
637,human,closed,positive,476.2600000000093,1
637,human,closed,positive,550.5600000000559,1
637,robot,open,negative,1059.3200000000652,1
637,robot,open,positive,535.6200000001118,1
637,robot,closed,negative,544.3999999999069,1
637,human,closed,negative,615.1599999999162,1
637,robot,open,positive,1291.2399999999907,1
637,robot,closed,positive,581.3200000000652,1
637,human,closed,positive,696.7399999999907,1
637,robot,closed,positive,508.63999999989755,1
637,human,open,negative,784.6599999999162,1
637,robot,closed,positive,575.1999999999534,1
637,human,closed,negative,534.6200000001118,1
637,human,closed,positive,716.0400000000373,1
637,robot,open,negative,651.1399999998976,1
637,human,closed,positive,590.9799999999814,1
637,robot,open,positive,517.7800000000279,1
637,human,closed,negative,809.8200000000652,1
637,human,closed,positive,520.0200000000186,1
637,robot,closed,negative,1031.0800000000745,1
637,human,open,positive,696.7199999999721,1
637,robot,open,negative,680.5600000000559,1
637,human,open,negative,680.0400000000373,1
637,human,closed,negative,633.5,1
637,human,open,negative,542.3600000001024,1
637,human,closed,negative,878.0400000000373,0
637,human,open,negative,803.6000000000931,1
637,human,open,positive,546.4799999999814,1
637,human,open,positive,773.2399999999907,1
637,human,open,negative,548.7399999999907,1
637,human,open,negative,650.5,1
637,robot,open,positive,559.3200000000652,1
637,robot,open,negative,973.4399999999441,1
637,robot,open,positive,517,1
637,robot,closed,negative,588.3799999998882,1
637,robot,closed,negative,531.1999999999534,1
637,human,open,positive,603.6200000001118,1
637,robot,closed,negative,593.3400000000838,1
637,human,open,positive,474.80000000004657,1
637,human,closed,negative,581.1999999999534,1
637,robot,closed,positive,602.6000000000931,1
637,human,closed,positive,623.3799999998882,1
637,human,open,positive,517.8600000001024,1
637,robot,closed,positive,621.8999999999069,1
637,robot,open,positive,484.4199999999255,1
637,robot,closed,negative,652.7600000000093,1
637,robot,open,negative,872.8600000001024,1
637,robot,closed,positive,532.4599999999627,1
637,robot,open,negative,541.8600000001024,1
637,robot,open,negative,551.3200000000652,1
